line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25],Off[26],Off[27],Off[28],Off[29],Off[30],Off[31],Off[32],Off[33]
100101,     313.0,  435757.4,4196050.0, 2323.1, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0730e-11, 1.8580e-11, 1.1513e-11, 7.2166e-12, 4.5427e-12, 2.9309e-12, 1.9429e-12, 1.2904e-12, 8.5130e-13, 5.3543e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     314.0,  435790.7,4196062.5, 2323.1, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0689e-11, 1.8580e-11, 1.1444e-11, 7.1399e-12, 4.4877e-12, 2.8652e-12, 1.8673e-12, 1.2368e-12, 7.9534e-13, 4.9861e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     315.0,  435825.1,4196074.0, 2323.6, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1061e-11, 1.8632e-11, 1.1394e-11, 7.0914e-12, 4.4450e-12, 2.7927e-12, 1.7840e-12, 1.2099e-12, 7.6887e-13, 4.8018e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     316.0,  435859.5,4196084.0, 2324.3, 30.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1613e-11, 1.8870e-11, 1.1478e-11, 7.0780e-12, 4.4443e-12, 2.7739e-12, 1.7609e-12, 1.1559e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     317.0,  435895.1,4196093.0, 2324.8, 30.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1830e-11, 1.8978e-11, 1.1599e-11, 7.0324e-12, 4.3669e-12, 2.7066e-12, 1.6972e-12, 1.0861e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     318.0,  435931.2,4196101.5, 2324.8, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1570e-11, 1.8817e-11, 1.1530e-11, 7.0136e-12, 4.3552e-12, 2.6878e-12, 1.6788e-12, 1.0902e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     319.0,  435967.3,4196110.5, 2324.6, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1019e-11, 1.8606e-11, 1.1327e-11, 6.9731e-12, 4.3204e-12, 2.7071e-12, 1.6936e-12, 1.0797e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     320.0,  436003.2,4196119.5, 2324.1, 32.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0364e-11, 1.8221e-11, 1.1129e-11, 6.9362e-12, 4.2946e-12, 2.7384e-12, 1.7287e-12, 1.1665e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     321.0,  436038.0,4196129.5, 2324.6, 34.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9808e-11, 1.7898e-11, 1.1065e-11, 6.8633e-12, 4.3032e-12, 2.7518e-12, 1.7745e-12, 1.2374e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     322.0,  436072.5,4196140.5, 2324.9, 34.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9157e-11, 1.7467e-11, 1.0875e-11, 6.8601e-12, 4.3942e-12, 2.8845e-12, 1.9099e-12, 1.3895e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     323.0,  436107.6,4196152.0, 2325.0, 35.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8711e-11, 1.7234e-11, 1.0797e-11, 6.8665e-12, 4.4300e-12, 2.9854e-12, 2.0445e-12, 1.4507e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     324.0,  436143.4,4196164.0, 2325.0, 36.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8205e-11, 1.7097e-11, 1.0690e-11, 6.8443e-12, 4.5030e-12, 3.0719e-12, 2.0908e-12, 1.4941e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     325.0,  436176.2,4196175.0, 2325.4, 37.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7439e-11, 1.6763e-11, 1.0482e-11, 6.7378e-12, 4.4716e-12, 3.0540e-12, 2.1312e-12, 1.5305e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     326.0,  436209.1,4196187.0, 2325.9, 37.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7169e-11, 1.6589e-11, 1.0409e-11, 6.7019e-12, 4.3182e-12, 2.9923e-12, 2.0674e-12, 1.4659e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     327.0,  436243.2,4196199.5, 2326.6, 37.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6385e-11, 1.6105e-11, 1.0070e-11, 6.4250e-12, 4.1297e-12, 2.8743e-12, 1.9740e-12, 1.3830e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     328.0,  436277.6,4196212.5, 2327.0, 39.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5398e-11, 1.5527e-11, 9.6851e-12, 6.1765e-12, 4.0932e-12, 2.7553e-12, 1.9528e-12, 1.3529e-12, 9.3146e-13, 6.1579e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     329.0,  436312.2,4196225.5, 2327.4, 39.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4869e-11, 1.5336e-11, 9.6851e-12, 6.0110e-12, 3.9420e-12, 2.6374e-12, 1.8124e-12, 1.2253e-12, 8.2379e-13, 5.5936e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     330.0,  436344.5,4196237.5, 2327.9, 39.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4302e-11, 1.5002e-11, 9.4830e-12, 6.0025e-12, 3.9077e-12, 2.6416e-12, 1.7526e-12, 1.1810e-12, 8.4511e-13, 5.9381e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     331.0,  436375.9,4196249.5, 2328.0, 39.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4164e-11, 1.4857e-11, 9.3967e-12, 6.0195e-12, 3.9551e-12, 2.7037e-12, 1.8128e-12, 1.2598e-12, 8.8038e-13, 6.2583e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     332.0,  436407.0,4196261.0, 2328.2, 39.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4274e-11, 1.4786e-11, 9.4458e-12, 6.0797e-12, 4.0244e-12, 2.7876e-12, 1.9063e-12, 1.3441e-12, 9.1440e-13, 6.5955e-13, 4.7106e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     333.0,  436437.7,4196272.0, 2328.8, 38.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4668e-11, 1.5057e-11, 9.6851e-12, 6.0452e-12, 3.9757e-12, 2.7618e-12, 1.8727e-12, 1.3434e-12, 9.5957e-13, 6.9899e-13, 5.0901e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     334.0,  436467.4,4196283.5, 2328.8, 38.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4985e-11, 1.5242e-11, 9.8282e-12, 6.2303e-12, 4.1270e-12, 2.8866e-12, 1.9986e-12, 1.4139e-12, 9.3354e-13, 6.3294e-13, 4.3698e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     335.0,  436495.6,4196294.5, 2328.6, 37.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5131e-11, 1.5547e-11, 9.8945e-12, 6.3590e-12, 4.2319e-12, 2.9420e-12, 2.0615e-12, 1.3933e-12, 9.6147e-13, 6.3554e-13, 4.4239e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     336.0,  436523.0,4196305.5, 2328.4, 37.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5308e-11, 1.5683e-11, 9.8812e-12, 6.3218e-12, 4.2015e-12, 2.8872e-12, 1.9918e-12, 1.3585e-12, 9.0990e-13, 6.3174e-13, 4.3745e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     337.0,  436549.5,4196315.5, 2328.2, 35.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5518e-11, 1.5942e-11, 9.9615e-12, 6.3684e-12, 4.2146e-12, 2.8641e-12, 1.9707e-12, 1.3331e-12, 8.7850e-13, 5.8971e-13, 4.3306e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     338.0,  436576.4,4196325.5, 2329.1, 33.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6417e-11, 1.6208e-11, 1.0112e-11, 6.4537e-12, 4.2627e-12, 2.8663e-12, 2.0016e-12, 1.3539e-12, 8.9036e-13, 5.7855e-13, 4.3306e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     339.0,  436605.2,4196335.5, 2329.8, 32.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6937e-11, 1.6503e-11, 1.0294e-11, 6.5843e-12, 4.3154e-12, 2.9808e-12, 2.0656e-12, 1.4089e-12, 9.4296e-13, 6.1943e-13, 4.4710e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     340.0,  436634.3,4196346.0, 2329.9, 33.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7507e-11, 1.6807e-11, 1.0585e-11, 6.8432e-12, 4.5513e-12, 3.0552e-12, 2.1202e-12, 1.4644e-12, 9.7835e-13, 6.6666e-13, 4.4304e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     341.0,  436663.0,4196356.0, 2329.9, 34.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7783e-11, 1.6917e-11, 1.0736e-11, 6.9840e-12, 4.6816e-12, 3.1968e-12, 2.2094e-12, 1.5517e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     342.0,  436690.8,4196366.5, 2329.7, 34.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7713e-11, 1.6807e-11, 1.0721e-11, 6.9873e-12, 4.6693e-12, 3.2148e-12, 2.2615e-12, 1.5909e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     343.0,  436717.3,4196376.0, 2329.6, 34.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7303e-11, 1.6654e-11, 1.0630e-11, 6.9524e-12, 4.7089e-12, 3.2421e-12, 2.3147e-12, 1.6281e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     344.0,  436745.1,4196386.5, 2329.7, 34.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7036e-11, 1.6524e-11, 1.0496e-11, 6.8591e-12, 4.6488e-12, 3.1457e-12, 2.2479e-12, 1.6331e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     345.0,  436775.1,4196397.5, 2330.3, 33.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7371e-11, 1.6675e-11, 1.0511e-11, 6.8527e-12, 4.6077e-12, 3.1216e-12, 2.2195e-12, 1.5349e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     346.0,  436802.9,4196408.0, 2330.9, 33.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7922e-11, 1.7143e-11, 1.0526e-11, 6.8538e-12, 4.5885e-12, 3.1057e-12, 2.1509e-12, 1.5738e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     347.0,  436830.1,4196418.5, 2331.0, 33.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7852e-11, 1.6984e-11, 1.0690e-11, 6.9633e-12, 4.7214e-12, 3.2659e-12, 2.2401e-12, 1.6069e-12, 1.0520e-12, 7.1432e-13, 4.4223e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     348.0,  436857.6,4196430.0, 2331.0, 33.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7852e-11, 1.6873e-11, 1.0675e-11, 7.0136e-12, 4.7139e-12, 3.2745e-12, 2.2134e-12, 1.5542e-12, 1.0257e-12, 6.7656e-13, 4.0920e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     349.0,  436885.9,4196441.0, 2330.9, 34.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7541e-11, 1.6503e-11, 1.0482e-11, 6.9362e-12, 4.6709e-12, 3.2507e-12, 2.1808e-12, 1.4992e-12, 1.0007e-12, 6.4386e-13, 4.0389e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     350.0,  436915.2,4196452.5, 2330.8, 35.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6970e-11, 1.6375e-11, 1.0365e-11, 6.8846e-12, 4.6101e-12, 3.1797e-12, 2.2298e-12, 1.5325e-12, 1.0590e-12, 6.8969e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     351.0,  436945.1,4196464.0, 2330.1, 35.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6610e-11, 1.6291e-11, 1.0365e-11, 6.8369e-12, 4.6101e-12, 3.3651e-12, 2.3712e-12, 1.6678e-12, 1.1854e-12, 7.4934e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     352.0,  436974.1,4196475.0, 2330.6, 34.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7036e-11, 1.6654e-11, 1.0600e-11, 7.0136e-12, 4.7924e-12, 3.3546e-12, 2.3786e-12, 1.6485e-12, 1.1629e-12, 7.7908e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     353.0,  437003.8,4196487.0, 2331.1, 33.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7713e-11, 1.7188e-11, 1.1017e-11, 7.2759e-12, 4.9944e-12, 3.4490e-12, 2.4497e-12, 1.6890e-12, 1.2110e-12, 7.8134e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     354.0,  437033.7,4196498.5, 2331.6, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8674e-11, 1.7728e-11, 1.1394e-11, 7.5924e-12, 5.2317e-12, 3.6820e-12, 2.5186e-12, 1.7381e-12, 1.2304e-12, 7.8904e-13, 4.5746e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     355.0,  437063.5,4196510.5, 2331.9, 31.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9384e-11, 1.7972e-11, 1.1564e-11, 7.6941e-12, 5.2446e-12, 3.6691e-12, 2.5719e-12, 1.7908e-12, 1.2526e-12, 7.9106e-13, 4.5492e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     356.0,  437093.3,4196523.0, 2332.0, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9346e-11, 1.7898e-11, 1.1530e-11, 7.5924e-12, 5.1313e-12, 3.5547e-12, 2.5105e-12, 1.7238e-12, 1.1690e-12, 7.2170e-13, 4.3666e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     357.0,  437123.1,4196535.5, 2332.1, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8858e-11, 1.7704e-11, 1.1310e-11, 7.4066e-12, 5.0696e-12, 3.4856e-12, 2.3638e-12, 1.6135e-12, 1.0622e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     358.0,  437153.0,4196548.0, 2332.4, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8348e-11, 1.7280e-11, 1.1097e-11, 7.2853e-12, 4.9862e-12, 3.4059e-12, 2.2711e-12, 1.5823e-12, 9.9920e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     359.0,  437182.5,4196560.0, 2332.8, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8098e-11, 1.7165e-11, 1.0985e-11, 7.2994e-12, 4.9862e-12, 3.4166e-12, 2.2812e-12, 1.5321e-12, 9.4217e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     360.0,  437213.3,4196571.5, 2333.1, 31.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8205e-11, 1.7327e-11, 1.1113e-11, 7.3646e-12, 5.0387e-12, 3.4657e-12, 2.3153e-12, 1.5293e-12, 9.3432e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     361.0,  437245.1,4196582.5, 2333.3, 31.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8674e-11, 1.7585e-11, 1.1310e-11, 7.3837e-12, 5.0866e-12, 3.5153e-12, 2.4672e-12, 1.6715e-12, 1.0336e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     362.0,  437277.2,4196593.5, 2333.4, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8932e-11, 1.8246e-11, 1.1709e-11, 7.6838e-12, 5.3263e-12, 3.7452e-12, 2.6216e-12, 1.7997e-12, 1.1279e-12, 6.9993e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     363.0,  437309.3,4196604.0, 2333.8, 30.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0283e-11, 1.8711e-11, 1.2064e-11, 7.9625e-12, 5.5371e-12, 3.9235e-12, 2.7167e-12, 1.8538e-12, 1.2526e-12, 7.7599e-13, 5.5941e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     364.0,  437340.0,4196614.0, 2333.9, 30.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0771e-11, 1.9032e-11, 1.2259e-11, 8.2874e-12, 5.6898e-12, 4.1301e-12, 2.8734e-12, 1.9911e-12, 1.3883e-12, 8.7162e-13, 5.3510e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     365.0,  437370.4,4196623.5, 2334.0, 30.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0730e-11, 1.8978e-11, 1.2320e-11, 8.3488e-12, 5.9206e-12, 4.0931e-12, 2.8593e-12, 1.9560e-12, 1.3534e-12, 8.4352e-13, 5.2659e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
