line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25]
100101,     325.0,  436176.2,4196175.0, 2325.4, 37.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0473e-09, 2.3469e-09, 1.5691e-09, 1.0499e-09, 6.2292e-10, 4.1409e-10, 2.6435e-10, 1.7799e-10, 1.1098e-10, 7.4380e-11, 4.8912e-11, 2.6341e-11, 2.0938e-11, 1.2192e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     326.0,  436209.1,4196187.0, 2325.9, 37.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9010e-09, 2.2060e-09, 1.5691e-09, 9.8453e-10, 6.1268e-10, 4.0093e-10, 2.6268e-10, 1.7606e-10, 1.1306e-10, 7.1243e-11, 4.6978e-11, 2.4660e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     327.0,  436243.2,4196199.5, 2326.6, 37.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8211e-09, 2.0421e-09, 1.4959e-09, 9.1606e-10, 5.9190e-10, 3.8089e-10, 2.4754e-10, 1.6285e-10, 1.0729e-10, 6.8669e-11, 4.5499e-11, 2.5093e-11, 2.0222e-11, 1.2853e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     328.0,  436277.6,4196212.5, 2327.0, 39.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.3352e-09, 1.9047e-09, 1.3777e-09, 8.3228e-10, 5.5902e-10, 3.7643e-10, 2.5242e-10, 1.5588e-10, 1.0552e-10, 6.7246e-11, 4.3132e-11, 2.2619e-11, 1.7729e-11, 1.1061e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     329.0,  436312.2,4196225.5, 2327.4, 39.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.3098e-09, 1.7693e-09, 1.2708e-09, 7.8388e-10, 5.3996e-10, 3.4283e-10, 2.3293e-10, 1.4711e-10, 9.9533e-11, 6.5825e-11, 4.4627e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     330.0,  436344.5,4196237.5, 2327.9, 39.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.1496e-09, 1.7064e-09, 1.1852e-09, 7.9727e-10, 5.2954e-10, 3.4432e-10, 2.2592e-10, 1.4670e-10, 1.0094e-10, 6.5408e-11, 4.1151e-11, 2.1491e-11, 1.6433e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     331.0,  436375.9,4196249.5, 2328.0, 39.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.1510e-09, 1.6969e-09, 1.1943e-09, 8.0555e-10, 5.2377e-10, 3.4432e-10, 2.2545e-10, 1.4185e-10, 1.0722e-10, 6.6577e-11, 4.1655e-11, 2.2737e-11, 1.6938e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     332.0,  436407.0,4196261.0, 2328.2, 39.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.2280e-09, 1.7141e-09, 1.2070e-09, 8.2288e-10, 5.2815e-10, 3.3780e-10, 2.2347e-10, 1.4440e-10, 1.0107e-10, 6.4724e-11, 4.3099e-11, 2.3866e-11, 1.6697e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     333.0,  436437.7,4196272.0, 2328.8, 38.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.3217e-09, 1.8190e-09, 1.2708e-09, 8.1758e-10, 5.4725e-10, 3.5432e-10, 2.2580e-10, 1.5078e-10, 1.0566e-10, 6.1849e-11, 3.8352e-11, 2.6581e-11, 1.5353e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     334.0,  436467.4,4196283.5, 2328.8, 38.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4043e-09, 1.7693e-09, 1.2737e-09, 8.1594e-10, 5.4898e-10, 3.6776e-10, 2.3940e-10, 1.5352e-10, 1.0462e-10, 6.6672e-11, 3.7161e-11, 2.9327e-11, 1.6433e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     335.0,  436495.6,4196294.5, 2328.6, 37.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4548e-09, 1.8573e-09, 1.3114e-09, 8.5910e-10, 5.5171e-10, 3.8604e-10, 2.4228e-10, 1.5113e-10, 1.0448e-10, 6.5501e-11, 3.7857e-11, 2.9198e-11, 1.9092e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     336.0,  436523.0,4196305.5, 2328.4, 37.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5400e-09, 1.8356e-09, 1.3420e-09, 8.9155e-10, 5.6546e-10, 3.9008e-10, 2.4577e-10, 1.6128e-10, 1.0292e-10, 6.3830e-11, 3.7293e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     337.0,  436549.5,4196315.5, 2328.2, 35.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6342e-09, 1.9520e-09, 1.3955e-09, 9.5223e-10, 5.8250e-10, 4.0243e-10, 2.6012e-10, 1.6445e-10, 1.1159e-10, 6.6482e-11, 3.8914e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     338.0,  436576.4,4196325.5, 2329.1, 33.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6982e-09, 2.0199e-09, 1.4521e-09, 9.5181e-10, 5.9813e-10, 3.9796e-10, 2.6807e-10, 1.6793e-10, 1.0665e-10, 6.9578e-11, 4.3748e-11, 2.8369e-11, 2.0639e-11, 1.2038e-11, 9.3239e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     339.0,  436605.2,4196335.5, 2329.8, 32.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7992e-09, 2.1343e-09, 1.5074e-09, 1.0009e-09, 6.2018e-10, 3.9691e-10, 2.8681e-10, 1.7628e-10, 1.0837e-10, 7.0039e-11, 4.5834e-11, 2.8917e-11, 2.1930e-11, 1.1913e-11, 9.1224e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     340.0,  436634.3,4196346.0, 2329.9, 33.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9323e-09, 2.1870e-09, 1.5822e-09, 1.0088e-09, 6.1897e-10, 4.0029e-10, 2.8804e-10, 1.7673e-10, 1.0448e-10, 7.0506e-11, 4.6553e-11, 2.9044e-11, 2.1906e-11, 1.3317e-11, 8.4663e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     341.0,  436663.0,4196356.0, 2329.9, 34.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9762e-09, 2.1473e-09, 1.5328e-09, 9.9815e-10, 6.1927e-10, 3.9817e-10, 2.8248e-10, 1.7685e-10, 1.0252e-10, 7.5070e-11, 4.7292e-11, 2.8369e-11, 2.0723e-11, 1.3154e-11, 8.7406e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     342.0,  436690.8,4196366.5, 2329.7, 34.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8047e-09, 2.1096e-09, 1.5074e-09, 9.6990e-10, 6.1209e-10, 4.0114e-10, 2.7627e-10, 1.6940e-10, 1.0272e-10, 7.4954e-11, 4.7410e-11, 2.8126e-11, 2.0429e-11, 1.3169e-11, 7.7149e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     343.0,  436717.3,4196376.0, 2329.6, 34.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7064e-09, 2.0286e-09, 1.4324e-09, 9.4005e-10, 5.9529e-10, 4.0502e-10, 2.6917e-10, 1.6345e-10, 1.0279e-10, 7.5536e-11, 4.7929e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     344.0,  436745.1,4196386.5, 2329.7, 34.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6421e-09, 1.9981e-09, 1.4006e-09, 9.2086e-10, 5.9898e-10, 4.0372e-10, 2.7204e-10, 1.6772e-10, 1.1489e-10, 7.7265e-11, 4.9247e-11, 2.7416e-11, 1.9092e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     345.0,  436775.1,4196397.5, 2330.3, 33.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6371e-09, 1.9974e-09, 1.4260e-09, 9.3180e-10, 6.2721e-10, 4.0480e-10, 2.6651e-10, 1.6908e-10, 1.1989e-10, 7.5419e-11, 5.0059e-11, 2.7255e-11,        NaN,        NaN, 6.3390e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     346.0,  436802.9,4196408.0, 2330.9, 33.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7511e-09, 2.0270e-09, 1.4503e-09, 9.9631e-10, 6.4009e-10, 4.0502e-10, 2.6713e-10, 1.7776e-10, 1.1668e-10, 7.3757e-11, 5.0982e-11, 2.8867e-11, 1.7030e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     347.0,  436830.1,4196418.5, 2331.0, 33.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7585e-09, 2.0502e-09, 1.4306e-09, 9.8006e-10, 6.5706e-10, 4.0114e-10, 2.5703e-10, 1.8304e-10, 1.1726e-10, 7.5360e-11, 5.0716e-11, 2.9535e-11, 1.6892e-11, 9.2452e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     348.0,  436857.6,4196430.0, 2331.0, 33.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6921e-09, 1.9662e-09, 1.3738e-09, 9.6208e-10, 6.3596e-10, 3.9234e-10, 2.5471e-10, 1.7765e-10, 1.1570e-10, 7.6601e-11, 4.8131e-11, 2.7957e-11, 1.6892e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     349.0,  436885.9,4196441.0, 2330.9, 34.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.5955e-09, 1.9154e-09, 1.3331e-09, 9.1766e-10, 6.0708e-10, 3.8168e-10, 2.5732e-10, 1.7371e-10, 1.0940e-10, 7.5653e-11, 4.6059e-11, 2.9198e-11, 1.6520e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     350.0,  436915.2,4196452.5, 2330.8, 35.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4238e-09, 1.7884e-09, 1.3023e-09, 8.8776e-10, 5.7843e-10, 3.6795e-10, 2.4361e-10, 1.7371e-10, 1.0608e-10, 7.4724e-11, 4.6248e-11, 2.8917e-11, 1.5588e-11, 1.0595e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     351.0,  436945.1,4196464.0, 2330.1, 35.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4298e-09, 1.8059e-09, 1.2674e-09, 8.7655e-10, 5.7122e-10, 3.6373e-10, 2.4495e-10, 1.7089e-10, 1.0531e-10, 7.3533e-11, 4.4378e-11, 2.9588e-11, 1.6908e-11, 1.1988e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     352.0,  436974.1,4196475.0, 2330.6, 34.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.4768e-09, 1.8396e-09, 1.3094e-09, 9.0581e-10, 5.8277e-10, 3.6519e-10, 2.5384e-10, 1.7673e-10, 1.0068e-10, 7.4096e-11, 4.4520e-11, 2.7579e-11, 1.7216e-11, 1.2468e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     353.0,  437003.8,4196487.0, 2331.1, 33.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6342e-09, 1.9760e-09, 1.3711e-09, 9.6078e-10, 6.0099e-10, 3.9254e-10, 2.5879e-10, 1.7583e-10, 9.9914e-11, 7.2591e-11, 4.8131e-11, 2.9720e-11, 1.7533e-11, 1.2923e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     354.0,  437033.7,4196498.5, 2331.6, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8454e-09, 2.0705e-09, 1.4928e-09, 9.9815e-10, 6.2048e-10, 4.0874e-10, 2.6667e-10, 1.7460e-10, 1.0332e-10, 7.2101e-11, 4.6515e-11, 2.9987e-11, 1.8690e-11, 1.3347e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     355.0,  437063.5,4196510.5, 2331.9, 31.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9932e-09, 2.1772e-09, 1.5341e-09, 1.0088e-09, 6.4523e-10, 4.2024e-10, 2.7300e-10, 1.7306e-10, 1.0963e-10, 7.4380e-11, 4.6059e-11, 2.6758e-11, 1.9741e-11, 1.3560e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     356.0,  437093.3,4196523.0, 2332.0, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9738e-09, 2.0365e-09, 1.5367e-09, 9.9952e-10, 6.5012e-10, 4.1886e-10, 2.7430e-10, 1.6876e-10, 1.1417e-10, 7.5536e-11, 4.6324e-11, 2.8641e-11, 2.0895e-11, 1.4750e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     357.0,  437123.1,4196535.5, 2332.1, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8388e-09, 1.9966e-09, 1.4915e-09, 9.6165e-10, 6.4105e-10, 4.1140e-10, 2.7446e-10, 1.7799e-10, 1.1635e-10, 7.3926e-11, 4.6400e-11, 2.7720e-11, 2.0060e-11, 1.3529e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     358.0,  437153.0,4196548.0, 2332.4, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7734e-09, 2.0004e-09, 1.4642e-09, 9.3344e-10, 6.3913e-10, 4.0351e-10, 2.6870e-10, 1.7617e-10, 1.1473e-10, 7.6422e-11, 4.6210e-11, 3.0477e-11, 2.0575e-11, 1.2923e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     359.0,  437182.5,4196560.0, 2332.8, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7157e-09, 2.0381e-09, 1.4485e-09, 9.2448e-10, 6.1476e-10, 4.0200e-10, 2.7076e-10, 1.7765e-10, 1.1275e-10, 7.4380e-11, 4.4951e-11, 2.9799e-11, 2.1402e-11, 1.2685e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     360.0,  437213.3,4196571.5, 2333.1, 31.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7375e-09, 2.1291e-09, 1.4796e-09, 9.4047e-10, 6.0504e-10, 4.1140e-10, 2.7140e-10, 1.8597e-10, 1.1878e-10, 7.4896e-11, 4.5573e-11, 2.9826e-11, 2.0512e-11, 1.2454e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     361.0,  437245.1,4196582.5, 2333.3, 31.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8611e-09, 2.2243e-09, 1.5282e-09, 1.0158e-09, 6.2752e-10, 4.1932e-10, 2.7876e-10, 1.8280e-10, 1.1869e-10, 7.4494e-11, 4.7095e-11, 3.2122e-11, 1.9900e-11, 1.2782e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     362.0,  437277.2,4196593.5, 2333.4, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9230e-09, 2.3268e-09, 1.5670e-09, 1.0549e-09, 6.8469e-10, 4.4190e-10, 2.9360e-10, 1.9063e-10, 1.2289e-10, 7.9315e-11, 4.6823e-11, 3.3271e-11, 2.0305e-11, 1.2038e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     363.0,  437309.3,4196604.0, 2333.8, 30.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2561e-09, 2.4548e-09, 1.7154e-09, 1.1484e-09, 7.1277e-10, 4.5900e-10, 3.0010e-10, 1.9807e-10, 1.2705e-10, 8.2531e-11, 4.9501e-11, 3.2304e-11, 2.1004e-11, 1.1538e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     364.0,  437340.0,4196614.0, 2333.9, 30.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2644e-09, 2.4723e-09, 1.7576e-09, 1.1871e-09, 7.1011e-10, 4.7468e-10, 3.0882e-10, 1.9739e-10, 1.3026e-10, 8.9654e-11, 5.1705e-11, 3.2487e-11, 2.2479e-11, 1.2361e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     365.0,  437370.4,4196623.5, 2334.0, 30.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1996e-09, 2.4375e-09, 1.7210e-09, 1.1166e-09, 7.0184e-10, 4.7130e-10, 3.0470e-10, 1.8560e-10, 1.3046e-10, 8.7219e-11, 5.4524e-11, 3.1823e-11, 2.1675e-11, 1.1988e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     366.0,  437400.8,4196633.5, 2334.0, 31.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0114e-09, 2.2876e-09, 1.6462e-09, 1.0712e-09, 6.7133e-10, 4.6142e-10, 2.9766e-10, 1.8316e-10, 1.3006e-10, 8.5752e-11, 5.3299e-11, 3.2304e-11, 2.4000e-11, 1.3779e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     367.0,  437430.5,4196644.0, 2334.3, 31.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8211e-09, 2.1421e-09, 1.5474e-09, 1.0121e-09, 6.6789e-10, 4.4417e-10, 2.8716e-10, 1.8220e-10, 1.2545e-10, 8.5970e-11, 5.1705e-11, 3.5286e-11, 2.4358e-11, 1.4768e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     368.0,  437457.7,4196654.5, 2334.8, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7949e-09, 2.0894e-09, 1.5119e-09, 9.8050e-10, 6.5673e-10, 4.4291e-10, 2.7284e-10, 1.8173e-10, 1.2639e-10, 8.2193e-11, 4.9121e-11, 3.3561e-11, 2.4956e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     369.0,  437485.1,4196665.5, 2335.4, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9079e-09, 2.2410e-09, 1.5138e-09, 9.9631e-10, 6.6481e-10, 4.4065e-10, 2.7610e-10, 1.8377e-10, 1.3350e-10, 8.3214e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     370.0,  437513.7,4196676.5, 2335.0, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0548e-09, 2.2373e-09, 1.5650e-09, 1.0206e-09, 6.8184e-10, 4.4468e-10, 2.8786e-10, 1.8316e-10, 1.3496e-10, 8.8195e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     371.0,  437542.9,4196686.5, 2333.8, 30.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0511e-09, 2.2857e-09, 1.6126e-09, 1.0504e-09, 6.8469e-10, 4.5162e-10, 3.0335e-10, 1.7880e-10, 1.3506e-10, 8.6407e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     372.0,  437573.2,4196696.0, 2333.8, 31.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0955e-09, 2.2944e-09, 1.6432e-09, 1.0671e-09, 6.9555e-10, 4.4468e-10, 3.1672e-10, 1.7696e-10, 1.3443e-10, 8.4046e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     373.0,  437601.1,4196703.0, 2334.3, 31.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9667e-09, 2.2896e-09, 1.6351e-09, 1.0220e-09, 6.7972e-10, 4.3767e-10, 3.1405e-10, 1.7394e-10, 1.2677e-10, 8.4679e-11, 5.2680e-11, 3.1646e-11, 2.0060e-11, 1.3052e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     374.0,  437628.9,4196709.0, 2334.6, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9102e-09, 2.2051e-09, 1.5794e-09, 9.7078e-10, 6.4783e-10, 4.2703e-10, 2.9803e-10, 1.7617e-10, 1.2182e-10, 8.0147e-11, 5.4624e-11, 3.2518e-11, 1.9298e-11, 1.3606e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     375.0,  437656.5,4196713.0, 2334.7, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8101e-09, 2.0688e-09, 1.5113e-09, 9.4255e-10, 6.2907e-10, 4.1726e-10, 2.8524e-10, 1.7617e-10, 1.1895e-10, 7.7083e-11, 5.3299e-11, 3.2304e-11, 1.9605e-11, 1.2562e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     376.0,  437683.8,4196716.5, 2333.6, 33.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7809e-09, 2.0526e-09, 1.4497e-09, 9.3550e-10, 6.2383e-10, 4.0351e-10, 2.7381e-10, 1.7926e-10, 1.2164e-10, 7.6781e-11, 5.3832e-11, 3.1764e-11, 2.1047e-11, 1.2001e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     377.0,  437711.1,4196719.5, 2333.2, 34.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7291e-09, 2.0129e-09, 1.4254e-09, 9.5011e-10, 6.2383e-10, 4.0136e-10, 2.7317e-10, 1.8292e-10, 1.1886e-10, 7.9251e-11, 5.2774e-11, 3.3432e-11, 2.2214e-11, 1.1681e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     378.0,  437738.7,4196723.0, 2333.8, 34.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.6659e-09, 2.0969e-09, 1.4132e-09, 9.6903e-10, 6.4105e-10, 4.0502e-10, 2.7627e-10, 1.8547e-10, 1.2271e-10, 8.1324e-11, 5.1614e-11, 3.3207e-11, 2.3155e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     379.0,  437766.5,4196727.5, 2334.7, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7511e-09, 2.1003e-09, 1.4449e-09, 9.9998e-10, 6.4459e-10, 4.1612e-10, 2.8128e-10, 1.8474e-10, 1.2407e-10, 8.3214e-11, 4.9121e-11, 3.3048e-11, 2.4442e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     380.0,  437793.9,4196734.0, 2335.7, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.7841e-09, 2.1674e-09, 1.5301e-09, 1.0065e-09, 6.8078e-10, 4.3205e-10, 2.9599e-10, 1.8683e-10, 1.2015e-10, 7.9697e-11, 5.0804e-11, 3.3496e-11, 2.5160e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     381.0,  437820.4,4196743.0, 2335.9, 31.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.8566e-09, 2.2087e-09, 1.5976e-09, 1.0434e-09, 7.0295e-10, 4.3085e-10, 2.9803e-10, 1.9024e-10, 1.2137e-10, 8.0147e-11, 5.2869e-11, 3.4626e-11, 2.3703e-11, 1.4101e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     382.0,  437845.8,4196754.5, 2336.3, 31.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9823e-09, 2.3328e-09, 1.6642e-09, 1.0779e-09, 7.1584e-10, 4.4216e-10, 3.0470e-10, 1.9821e-10, 1.2076e-10, 7.6482e-11, 5.4724e-11, 3.3855e-11, 2.3387e-11, 1.5470e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     383.0,  437870.1,4196767.5, 2336.6, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0788e-09, 2.4077e-09, 1.6864e-09, 1.1035e-09, 7.2439e-10, 4.5820e-10, 3.0862e-10, 1.9657e-10, 1.2471e-10, 7.2756e-11, 5.6904e-11, 3.5006e-11, 2.2676e-11, 1.5205e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
